scan_id,scan_type,angle_deg,pattern_id,label,capture_id,attempt,bracket_name,exposure_us,gain_db,pattern_filename,pattern_display_timestamp_pc_ms,capture_command_timestamp_pc_ms,camera_timestamp_ms,camera_frame_index,received_image_filename,final_filename,saturated_mask_filename,dark_mask_filename,size_bytes,status,error
final_only_policy,object,0,20,Gray6_inv,47,1,long,40000,0.0,08_Gray6.bmp,1783322138615,1783322138952,1783322138971,47,,pattern_020.png,,,0,ok,
final_only_policy,object,0,9,Gray7,48,1,short,2500,0.0,09_Gray7.bmp,1783322139090,1783322139392,1783322139411,48,,pattern_009.png,,,0,ok,
final_only_policy,object,0,9,Gray7,49,1,mid,10000,0.0,09_Gray7.bmp,1783322139090,1783322139411,1783322139430,49,,pattern_009.png,,,0,ok,
final_only_policy,object,0,9,Gray7,50,1,long,40000,0.0,09_Gray7.bmp,1783322139090,1783322139430,1783322139447,50,,pattern_009.png,,,0,ok,
final_only_policy,object,0,21,Gray7_inv,51,1,short,2500,0.0,09_Gray7.bmp,1783322139550,1783322139852,1783322139874,51,,pattern_021.png,,,0,ok,
final_only_policy,object,0,21,Gray7_inv,52,1,mid,10000,0.0,09_Gray7.bmp,1783322139550,1783322139874,1783322139897,52,,pattern_021.png,,,0,ok,
final_only_policy,object,0,21,Gray7_inv,53,1,long,40000,0.0,09_Gray7.bmp,1783322139550,1783322139897,1783322139919,53,,pattern_021.png,,,0,ok,
final_only_policy,object,0,10,Sine_000,54,1,short,2500,0.0,10_Sine_000.bmp,1783322140001,1783322140304,1783322140331,54,,pattern_010.png,,,0,ok,
final_only_policy,object,0,10,Sine_000,55,1,mid,10000,0.0,10_Sine_000.bmp,1783322140001,1783322140334,1783322140382,55,,pattern_010.png,,,0,ok,
final_only_policy,object,0,10,Sine_000,56,1,long,40000,0.0,10_Sine_000.bmp,1783322140001,1783322140383,1783322140422,56,,pattern_010.png,,,0,ok,
final_only_policy,object,0,11,Sine_090,57,1,short,2500,0.0,11_Sine_090.bmp,1783322140577,1783322140878,1783322140895,57,,pattern_011.png,,,0,ok,
final_only_policy,object,0,11,Sine_090,58,1,mid,10000,0.0,11_Sine_090.bmp,1783322140577,1783322140895,1783322140914,58,,pattern_011.png,,,0,ok,
final_only_policy,object,0,11,Sine_090,59,1,long,40000,0.0,11_Sine_090.bmp,1783322140577,1783322140914,1783322140930,59,,pattern_011.png,,,0,ok,
final_only_policy,object,0,12,Sine_180,60,1,short,2500,0.0,12_Sine_180.bmp,1783322141030,1783322141331,1783322141343,60,,pattern_012.png,,,0,ok,
final_only_policy,object,0,12,Sine_180,61,1,mid,10000,0.0,12_Sine_180.bmp,1783322141030,1783322141343,1783322141356,61,,pattern_012.png,,,0,ok,
final_only_policy,object,0,12,Sine_180,62,1,long,40000,0.0,12_Sine_180.bmp,1783322141030,1783322141358,1783322141369,62,,pattern_012.png,,,0,ok,
final_only_policy,object,0,13,Sine_270,63,1,short,2500,0.0,13_Sine_270.bmp,1783322141458,1783322141759,1783322141791,63,,pattern_013.png,,,0,ok,
final_only_policy,object,0,13,Sine_270,64,1,mid,10000,0.0,13_Sine_270.bmp,1783322141458,1783322141792,1783322141816,64,,pattern_013.png,,,0,ok,
final_only_policy,object,0,13,Sine_270,65,1,long,40000,0.0,13_Sine_270.bmp,1783322141458,1783322141817,1783322141847,65,,pattern_013.png,,,0,ok,
